"BehaviorSpace results (NetLogo 7.0.4)","Table version 2.0"
"traffic-simulation.nlogox"
"StressTest_Semaforo_Pare"
"09/10/2026 15:38:47:314 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","method","red-spawn","blue-spawn","has-seed","seed","[step]","fluxo-vermelhos","fluxo-azuis","tempo-total-vermelhos","tempo-total-azuis"
"5949","stop sign","35","15","true","3","5000","1399","73","8676.296544042918","68657.80922494202"
"5953","stop sign","2","16","true","3","5000","94","743","68.39423864948758","2932.4648743649395"
"5950","red light","35","15","true","3","5000","857","687","43982.31997375091","19442.000945732616"
"5940","red light","30","15","true","3","5000","850","699","41567.444868283594","21245.223630868757"
"5943","stop sign","32","15","true","3","5000","1334","107","6918.82162765804","61553.14868930754"
"5954","red light","2","16","true","3","5000","96","755","1338.3477279606461","21166.457346525654"
"5945","stop sign","33","15","true","3","5000","1348","89","7953.3790169253","69432.65901532825"
"5952","red light","1","16","true","3","5000","55","697","995.0672604650041","19275.2319223018"
"5958","red light","4","16","true","3","5000","197","743","2529.6361046012016","23582.014228003423"
"5942","red light","31","15","true","3","5000","871","665","40235.222621846566","17281.293720507427"
"5955","stop sign","3","16","true","3","5000","146","731","111.12440268081815","4243.678664402632"
"5957","stop sign","4","16","true","3","5000","201","782","218.35614383448745","4994.145547339548"
"5959","stop sign","5","16","true","3","5000","268","744","341.76246000433804","6742.5147121444015"
"5963","stop sign","7","16","true","3","5000","329","811","387.9792914433375","13993.1063121084"
"5960","red light","5","16","true","3","5000","265","752","4604.829108749272","21311.908139243118"
"5961","stop sign","6","16","true","3","5000","298","724","373.35935893320067","9916.450860400124"
"5956","red light","3","16","true","3","5000","135","758","1957.3972177475307","21969.412700931844"
"5962","red light","6","16","true","3","5000","267","688","4604.010335742248","19631.308420447072"
"5965","stop sign","8","16","true","3","5000","377","740","564.2522961562672","9860.86045772294"
"5966","red light","8","16","true","3","5000","383","723","7003.974593430076","20045.60884014241"
"5964","red light","7","16","true","3","5000","335","738","5963.892308246759","21619.487128273868"
"5971","stop sign","11","16","true","3","5000","532","689","966.2267901196211","25019.08579842236"
"5969","stop sign","10","16","true","3","5000","450","721","631.3018822997908","23519.771704511284"
"5968","red light","9","16","true","3","5000","422","742","8130.983717638424","20211.641958448647"
"5967","stop sign","9","16","true","3","5000","397","715","499.0278164857266","11019.173558007602"
"5944","red light","32","15","true","3","5000","853","686","43435.72949913627","19108.810112410374"
"5977","stop sign","14","16","true","3","5000","660","592","1570.4589813675093","39254.79550522736"
"5946","red light","33","15","true","3","5000","865","692","42735.909683641854","19609.317534826543"
"5970","red light","10","16","true","3","5000","525","707","11455.348292358227","18948.52373762249"
"5947","stop sign","34","15","true","3","5000","1408","82","8573.023373543212","69984.13052292"
"5948","red light","34","15","true","3","5000","882","704","42501.48575473533","19236.999708657862"
"5973","stop sign","12","16","true","3","5000","586","625","1051.1514257013116","40183.39112933481"
"5972","red light","11","16","true","3","5000","529","733","12626.34123350583","20402.74996313003"
"5975","stop sign","13","16","true","3","5000","608","640","1323.0425483735792","35593.398643300265"
"5974","red light","12","16","true","3","5000","586","717","13112.342094112755","18281.279025969518"
"5979","stop sign","15","16","true","3","5000","681","590","1450.4899807494598","41774.71040839379"
"5976","red light","13","16","true","3","5000","608","704","14588.832190504509","17644.50835300559"
"5984","red light","17","16","true","3","5000","765","711","23971.28547866381","18090.977990057443"
"5978","red light","14","16","true","3","5000","681","741","18934.050607805533","23269.365325576393"
"5981","stop sign","16","16","true","3","5000","742","495","1579.2388378322273","49466.71735322285"
"5990","red light","20","16","true","3","5000","823","742","30355.801806869047","22555.23807315443"
"5993","stop sign","22","16","true","3","5000","948","362","2474.7034906888316","61572.94102410831"
"5980","red light","15","16","true","3","5000","728","723","20788.300569689978","21126.88158751311"
"5982","red light","16","16","true","3","5000","755","712","21329.57310946809","20677.39390093454"
"5995","stop sign","23","16","true","3","5000","1035","266","3354.1453468148584","64843.71513755318"
"5986","red light","18","16","true","3","5000","758","729","24856.199779725273","20912.383359434614"
"5989","stop sign","20","16","true","3","5000","922","375","2660.1755367339674","55714.70157313686"
"5991","stop sign","21","16","true","3","5000","979","321","3134.6393407811574","61090.430032462704"
"5992","red light","21","16","true","3","5000","834","720","29079.734995566858","21775.323758905888"
"5998","red light","24","16","true","3","5000","839","714","35182.076958845864","19100.28520603449"
"5999","stop sign","25","16","true","3","5000","1125","248","4145.9314873799685","66535.65052486358"
"5994","red light","22","16","true","3","5000","855","734","32283.863390944734","22399.21902248734"
"6002","red light","26","16","true","3","5000","852","741","37519.34489257614","21158.149919316435"
"5996","red light","23","16","true","3","5000","839","731","34772.075771398566","20143.66512835761"
"5983","stop sign","17","16","true","3","5000","809","444","1970.1056297716264","55170.328989123074"
"5985","stop sign","18","16","true","3","5000","835","423","2217.248112533583","57635.93926981203"
"5987","stop sign","19","16","true","3","5000","858","436","2220.6261111409644","56074.84738224109"
"5997","stop sign","24","16","true","3","5000","1066","274","3710.8340040939866","66481.9197554389"
"5988","red light","19","16","true","3","5000","798","764","25093.044544690976","22302.44361729375"
"6003","stop sign","27","16","true","3","5000","1192","186","4799.142422909987","68056.73810464745"
"6007","stop sign","29","16","true","3","5000","1273","148","6383.330476154466","64100.62034765218"
"6000","red light","25","16","true","3","5000","870","745","35808.41129689919","23597.511094674144"
"6001","stop sign","26","16","true","3","5000","1102","234","4116.459679776148","65953.77930977738"
"6008","red light","29","16","true","3","5000","853","721","41039.635026002186","21327.953093555006"
"6010","red light","30","16","true","3","5000","869","740","39645.43691866336","22534.128132042657"
"6004","red light","27","16","true","3","5000","850","713","37936.374035017354","19062.269221103834"
"6005","stop sign","28","16","true","3","5000","1205","167","4910.88384823379","69921.65880943251"
"6006","red light","28","16","true","3","5000","865","712","38974.74519991634","19940.881755203744"
"6021","stop sign","1","17","true","3","5000","52","779","63.26730600213902","2667.060081700833"
"6009","stop sign","30","16","true","3","5000","1243","121","4983.998318726457","70801.29526572544"
"6011","stop sign","31","16","true","3","5000","1333","116","7489.090600758155","68271.5848953952"
"6022","red light","1","17","true","3","5000","39","774","480.0640228759566","25449.613071712727"
"6018","red light","34","16","true","3","5000","849","741","43471.03381823388","23176.759680402254"
"6015","stop sign","33","16","true","3","5000","1386","74","8113.517261115991","60354.3128325674"
"6023","stop sign","2","17","true","3","5000","82","780","76.99857540920111","4149.042254076641"
"6017","stop sign","34","16","true","3","5000","1382","86","8009.541454252464","70737.80547932432"
"6029","stop sign","5","17","true","3","5000","251","832","320.3922609564905","11781.409167744157"
"6024","red light","2","17","true","3","5000","103","772","2042.1075974364194","24588.581998860373"
"6026","red light","3","17","true","3","5000","119","769","1425.1214104665498","23351.676114659997"
"6025","stop sign","3","17","true","3","5000","127","789","125.68126145247123","4510.09789007592"
"6019","stop sign","35","16","true","3","5000","1387","81","8809.277119805041","62032.034178573536"
"6027","stop sign","4","17","true","3","5000","191","809","196.57200273799427","5847.630786680568"
"6030","red light","5","17","true","3","5000","213","748","3355.362440173642","20942.485264432344"
"6031","stop sign","6","17","true","3","5000","280","750","307.12676007235996","7799.117421401464"
"6028","red light","4","17","true","3","5000","185","769","2794.133892073885","23952.456674980043"
"6033","stop sign","7","17","true","3","5000","343","757","419.78586333401495","11386.052012509925"
"6034","red light","7","17","true","3","5000","335","740","5411.055196706619","22124.32365443791"
"6032","red light","6","17","true","3","5000","280","728","5441.430242006908","20586.462877095786"
"6036","red light","8","17","true","3","5000","371","749","7290.920583384735","20977.58869921653"
"6035","stop sign","8","17","true","3","5000","393","758","619.0313777010228","16859.55832650368"
"6040","red light","10","17","true","3","5000","482","744","9758.352832153449","20827.745134762266"
"6037","stop sign","9","17","true","3","5000","410","776","681.5007128476284","21976.828561726103"
"6020","red light","35","16","true","3","5000","864","733","43618.428527289914","19940.170098831866"
"6039","stop sign","10","17","true","3","5000","458","736","766.551289565089","21549.95694153852"
"6038","red light","9","17","true","3","5000","434","746","8541.90176896558","22396.371767826455"
"6044","red light","12","17","true","3","5000","544","761","11982.885858689202","25204.556482705855"
"6041","stop sign","11","17","true","3","5000","488","745","940.4796720933807","26957.687173372255"
"6012","red light","31","16","true","3","5000","872","702","41579.247536283605","19412.915532097762"
"6013","stop sign","32","16","true","3","5000","1331","118","7234.452949873011","69100.00899620465"
"6042","red light","11","17","true","3","5000","523","757","12137.305830905296","22147.889588731316"
"6014","red light","32","16","true","3","5000","855","741","42299.681243706575","22194.008835566507"
"6046","red light","13","17","true","3","5000","578","732","12789.211032201814","22353.716104794035"
"6043","stop sign","12","17","true","3","5000","595","638","1226.8515966896614","43296.733023052184"
"6048","red light","14","17","true","3","5000","684","773","17955.158392443365","23687.132649529878"
"6045","stop sign","13","17","true","3","5000","618","619","1181.7972810413933","44016.917993885814"
"6016","red light","33","16","true","3","5000","860","708","41977.16481350582","19746.73101725068"
"6047","stop sign","14","17","true","3","5000","656","587","1282.5863033353528","51576.566044084146"
"6053","stop sign","17","17","true","3","5000","798","456","1787.5539044418404","52241.33278038937"
"6049","stop sign","15","17","true","3","5000","692","564","1810.0067959566481","49444.45377082465"
"6051","stop sign","16","17","true","3","5000","748","531","1851.972373980726","48138.830956080055"
"6059","stop sign","20","17","true","3","5000","906","367","2339.6098137381855","60729.615165697935"
